z,r
222.003795795796,340.241848104651
222.960708708709,340.534455509844
223.917621621622,340.822666186275
224.874534534535,341.106508641299
225.831447447447,341.386011242403
226.78836036036,341.661202221745
227.745273273273,341.932109680913
228.702186186186,342.19876159581
229.659099099099,342.461185821736
230.616012012012,342.71941009873
231.572924924925,342.973462056948
232.529837837838,343.223369222396
233.486750750751,343.469159022739
234.443663663664,343.710858793288
235.400576576577,343.948495783294
236.357489489489,344.182097162252
237.314402402402,344.411690026566
238.271315315315,344.637301406301
239.228228228228,344.85895827212
240.185141141141,345.076687542493
241.142054054054,345.290516091007
242.098966966967,345.500470753897
243.05587987988,345.706578337808
244.012792792793,345.908865627701
244.969705705706,346.10735939497
245.926618618619,346.302086405742
246.883531531532,346.493073429412
247.840444444444,346.680347247323
248.797357357357,346.863934661661
249.75427027027,347.043862504583
250.711183183183,347.220157647506
251.668096096096,347.392847010561
252.625009009009,347.561957572364
253.581921921922,347.727516379874
254.538834834835,347.889550558499
255.495747747748,348.048087322454
256.452660660661,348.203153985193
257.409573573574,348.354777970215
258.366486486487,348.50298682196
259.323399399399,348.647808216977
260.280312312312,348.789269975223
261.237225225225,348.927400071721
262.194138138138,349.062226648245
263.151051051051,349.19377802541
264.107963963964,349.322082714798
265.064876876877,349.447169431456
266.02178978979,349.569067106537
266.978702702703,349.687804900136
267.935615615616,349.803412214444
268.892528528529,349.915918707041
269.849441441441,350.02535430441
270.806354354354,350.131749215785
271.763267267267,350.235133947119
272.72018018018,350.335539315282
273.677093093093,350.432996462602
274.634006006006,350.527536871526
275.590918918919,350.619192379528
276.547831831832,350.707995194374
277.504744744745,350.793977909434
278.461657657658,350.877173519402
279.418570570571,350.957615436174
280.375483483483,351.035337504997
281.332396396396,351.11037402084
282.289309309309,351.182759745042
283.246222222222,351.252529922169
284.203135135135,351.319720297213
285.160048048048,351.384367132896
286.116960960961,351.44650722737
287.073873873874,351.506177932081
288.030786786787,351.563417169936
288.9876996997,351.618263453728
289.944612612613,351.670755904778
290.901525525526,351.720934271885
291.858438438438,351.768838950535
292.815351351351,351.814511002347
293.772264264264,351.857992174818
294.729177177177,351.899324921306
295.68609009009,351.938552421311
296.643003003003,351.975718601023
297.599915915916,352.010868154096
298.556828828829,352.044046562766
299.513741741742,352.075300119219
300.470654654655,352.104675947194
301.427567567568,352.132222023932
302.38448048048,352.157987202336
303.341393393393,352.182021233491
304.298306306306,352.20437478936
305.255219219219,352.225099485869
306.212132132132,352.244247906194
307.169045045045,352.261873624415
308.125957957958,352.278031229323
309.082870870871,352.292776348671
310.039783783784,352.306165673603
310.996696696697,352.318256983382
311.95360960961,352.329109170475
312.910522522523,352.338782265828
313.867435435435,352.347337464511
314.824348348348,352.354837151584
315.781261261261,352.361344928348
316.738174174174,352.366925638722
317.695087087087,352.371645396154
318.652,352.375571610503
319.608912912913,352.378773015552
320.565825825826,352.381319696533
321.522738738739,352.383283118086
322.479651651652,352.384736152489
323.436564564565,352.385753108118
324.393477477478,352.386409758266
325.35039039039,352.386783370184
326.307303303303,352.386952734438
327.264216216216,352.38699819459
328.221129129129,352.387
329.178042042042,352.387
330.134954954955,352.387
331.091867867868,352.387
332.048780780781,352.387
