z,r,dr_dz,d2r_dz2,curvature
610.545245,239.701492,-0.802546,-0.005810,0.002756
610.925220,239.534031,-0.804698,-0.005791,0.002738
611.305195,239.365254,-0.806842,-0.005772,0.002721
611.685170,239.195180,-0.808976,-0.005754,0.002704
612.065146,239.023769,-0.811102,-0.005737,0.002688
612.445121,238.850948,-0.813219,-0.005720,0.002671
612.825096,238.676664,-0.815328,-0.005704,0.002656
613.205071,238.500939,-0.817429,-0.005688,0.002640
613.585046,238.323803,-0.819522,-0.005673,0.002625
613.965022,238.145295,-0.821608,-0.005659,0.002610
614.344997,237.965458,-0.823686,-0.005645,0.002596
614.724972,237.784324,-0.825757,-0.005631,0.002582
615.104947,237.601891,-0.827821,-0.005618,0.002568
615.484923,237.418149,-0.829879,-0.005606,0.002555
615.864898,237.233096,-0.831930,-0.005595,0.002542
616.244873,237.046736,-0.833974,-0.005583,0.002529
616.624848,236.859074,-0.836013,-0.005573,0.002517
617.004823,236.670112,-0.838046,-0.005563,0.002505
617.384799,236.479849,-0.840074,-0.005553,0.002493
617.764774,236.288289,-0.842096,-0.005545,0.002482
618.144749,236.095433,-0.844113,-0.005537,0.002471
618.524724,235.901284,-0.846126,-0.005529,0.002460
618.904700,235.705845,-0.848133,-0.005520,0.002448
619.284675,235.509117,-0.850135,-0.005514,0.002438
619.664650,235.311103,-0.852134,-0.005513,0.002431
620.044625,235.111807,-0.854132,-0.005513,0.002424
620.424600,234.911232,-0.856127,-0.005502,0.002412
620.804576,234.709379,-0.858113,-0.005474,0.002393
621.184551,234.506245,-0.860084,-0.005459,0.002379
621.564526,234.301838,-0.862055,-0.005506,0.002392
621.944501,234.096177,-0.864056,-0.005609,0.002430
622.324477,233.889275,-0.866098,-0.005697,0.002461
622.704452,233.681094,-0.868157,-0.005710,0.002459
623.084427,233.471571,-0.870205,-0.005670,0.002434
623.464402,233.260686,-0.872231,-0.005615,0.002403
623.844377,233.048487,-0.874235,-0.005556,0.002371
624.224353,232.835028,-0.876215,-0.005505,0.002342
624.604328,232.620329,-0.878179,-0.005483,0.002326
624.984303,232.404399,-0.880140,-0.005492,0.002323
625.364278,232.187243,-0.882105,-0.005507,0.002323
625.744253,231.968863,-0.884073,-0.005514,0.002319
626.124229,231.749264,-0.886041,-0.005516,0.002313
626.504204,231.528449,-0.888006,-0.005519,0.002307
626.884179,231.306423,-0.889971,-0.005525,0.002303
627.264154,231.083190,-0.891937,-0.005532,0.002299
627.644130,230.858753,-0.893904,-0.005540,0.002296
628.024105,230.633119,-0.895871,-0.005547,0.002292
628.404080,230.406289,-0.897840,-0.005555,0.002289
628.784055,230.178271,-0.899809,-0.005564,0.002286
629.164030,229.949066,-0.901780,-0.005574,0.002283
629.544006,229.718681,-0.903752,-0.005584,0.002280
629.923981,229.487120,-0.905726,-0.005595,0.002278
630.303956,229.254388,-0.907702,-0.005607,0.002276
630.683931,229.020488,-0.909681,-0.005618,0.002274
631.063907,228.785427,-0.911661,-0.005628,0.002271
631.443882,228.549208,-0.913643,-0.005640,0.002269
631.823857,228.311836,-0.915628,-0.005660,0.002271
632.203832,228.073317,-0.917619,-0.005686,0.002274
632.583807,227.833656,-0.919619,-0.005700,0.002273
632.963783,227.592856,-0.921616,-0.005684,0.002260
633.343758,227.350924,-0.923600,-0.005662,0.002244
633.723733,227.107863,-0.925578,-0.005710,0.002257
634.103708,226.863680,-0.927591,-0.005872,0.002314
634.483684,226.618379,-0.929679,-0.006067,0.002384
634.863659,226.371965,-0.931824,-0.006163,0.002413
635.243634,226.124444,-0.933974,-0.006131,0.002393
635.623609,225.875820,-0.936093,-0.006050,0.002354
636.003584,225.626098,-0.938182,-0.005983,0.002321
636.383560,225.375284,-0.940250,-0.005934,0.002295
636.763535,225.123383,-0.942300,-0.005908,0.002278
637.143510,224.870400,-0.944346,-0.005918,0.002274
637.523485,224.616341,-0.946399,-0.005953,0.002281
637.903461,224.361209,-0.948464,-0.005988,0.002287
638.283436,224.105011,-0.950538,-0.006014,0.002290
638.663411,223.847751,-0.952617,-0.006035,0.002291
639.043386,223.589436,-0.954701,-0.006059,0.002293
639.423361,223.330069,-0.956792,-0.006088,0.002296
639.803337,223.069656,-0.958891,-0.006117,0.002300
640.183312,222.808203,-0.960998,-0.006142,0.002302
640.563287,222.545714,-0.963110,-0.006164,0.002303
640.943262,222.282195,-0.965227,-0.006192,0.002306
641.323238,222.017650,-0.967354,-0.006237,0.002316
641.703213,221.752085,-0.969497,-0.006291,0.002328
642.083188,221.485505,-0.971656,-0.006315,0.002330
642.463163,221.217915,-0.973812,-0.006277,0.002308
642.843138,220.949319,-0.975940,-0.006227,0.002282
643.223114,220.679724,-0.978057,-0.006324,0.002311
643.603089,220.409134,-0.980247,-0.006661,0.002426
643.983064,220.137553,-0.982588,-0.007061,0.002562
644.363039,219.864988,-0.985045,-0.007211,0.002607
644.743015,219.591442,-0.987481,-0.007018,0.002528
645.122990,219.316921,-0.989801,-0.006720,0.002413
645.502965,219.041429,-0.992031,-0.006576,0.002353
645.882940,218.764972,-0.994249,-0.006611,0.002358
646.262915,218.487553,-0.996497,-0.006703,0.002382
646.642891,218.209179,-0.998771,-0.006765,0.002396
647.022866,217.929853,-1.001057,-0.006798,0.002400
647.402841,217.649580,-1.003348,-0.006824,0.002401
647.782816,217.368364,-1.005646,-0.006856,0.002403
648.162792,217.086211,-1.007952,-0.006892,0.002408
648.542767,216.803125,-1.010270,-0.006940,0.002416
648.922742,216.519110,-1.012603,-0.007005,0.002430
649.302717,216.234171,-1.014959,-0.007074,0.002446
649.682692,215.948312,-1.017332,-0.007100,0.002446
650.062668,215.661537,-1.019700,-0.007054,0.002421
650.442643,215.373851,-1.022037,-0.007009,0.002397
650.822618,215.085258,-1.024369,-0.007151,0.002438
651.202593,214.795761,-1.026795,-0.007569,0.002571
651.582569,214.505366,-1.029398,-0.008046,0.002722
651.962544,214.214075,-1.032135,-0.008237,0.002775
652.342519,213.921894,-1.034858,-0.008046,0.002700
652.722494,213.628825,-1.037461,-0.007730,0.002584
653.102469,213.334873,-1.039967,-0.007560,0.002517
653.482445,213.040042,-1.042452,-0.007572,0.002512
653.862420,212.744335,-1.044960,-0.007650,0.002528
654.242395,212.447756,-1.047489,-0.007711,0.002539
654.622370,212.150308,-1.050031,-0.007750,0.002542
655.002346,211.851996,-1.052580,-0.007792,0.002546
655.382321,211.552821,-1.055143,-0.007864,0.002560
655.762296,211.252789,-1.057732,-0.007959,0.002581
656.142271,210.951901,-1.060351,-0.008025,0.002592
656.522246,210.650162,-1.062976,-0.007998,0.002573
656.902222,210.347574,-1.065570,-0.007903,0.002533
657.282197,210.044140,-1.068127,-0.007943,0.002536
657.662172,209.739864,-1.070740,-0.008339,0.002652
658.042147,209.434748,-1.073547,-0.009004,0.002851
658.422123,209.128795,-1.076584,-0.009501,0.002995
658.802098,208.822009,-1.079705,-0.009468,0.002971
659.182073,208.514390,-1.082711,-0.009038,0.002823
659.562048,208.205943,-1.085545,-0.008639,0.002687
659.942023,207.896670,-1.088286,-0.008524,0.002640
660.321999,207.586573,-1.091037,-0.008617,0.002658
660.701974,207.275654,-1.093830,-0.008748,0.002687
661.081949,206.963916,-1.096658,-0.008857,0.002709
661.461924,206.651361,-1.099512,-0.008944,0.002724
661.841900,206.337991,-1.102388,-0.008986,0.002726
662.221875,206.023808,-1.105261,-0.008949,0.002703
662.601850,205.708814,-1.108105,-0.008876,0.002669
662.981825,205.393011,-1.110924,-0.008968,0.002685
663.361800,205.076400,-1.113818,-0.009409,0.002805
663.741776,204.758983,-1.116908,-0.010073,0.002990
664.121751,204.440762,-1.120215,-0.010562,0.003119
664.501726,204.121738,-1.123605,-0.010588,0.003111
664.881701,203.801913,-1.126917,-0.010288,0.003008
665.261677,203.481287,-1.130107,-0.009989,0.002907
665.641652,203.159863,-1.133219,-0.009850,0.002853
666.021627,202.837640,-1.136312,-0.009831,0.002835
666.401602,202.514622,-1.139402,-0.009855,0.002829
666.781577,202.190807,-1.142500,-0.009913,0.002832
667.161553,201.866197,-1.145618,-0.009998,0.002843
667.541528,201.540790,-1.148759,-0.010088,0.002855
667.921503,201.214591,-1.151923,-0.010173,0.002866
668.301478,200.887606,-1.155107,-0.010263,0.002878
668.681454,200.559831,-1.158317,-0.010465,0.002920
669.061429,200.231250,-1.161617,-0.010936,0.003037
669.441404,199.901843,-1.165108,-0.011635,0.003214
669.821379,199.571610,-1.168829,-0.012190,0.003349
670.201354,199.240559,-1.172651,-0.012165,0.003323
670.581330,198.908696,-1.176342,-0.011586,0.003148
670.961305,198.576033,-1.179793,-0.010945,0.002959
671.341280,198.242577,-1.183078,-0.010688,0.002875
671.721255,197.908330,-1.186359,-0.010844,0.002903
672.101231,197.573289,-1.189729,-0.011129,0.002965
672.481206,197.237453,-1.193174,-0.011316,0.002999
672.861181,196.900820,-1.196646,-0.011376,0.003000
673.241156,196.563391,-1.200116,-0.011448,0.003003
673.621131,196.225164,-1.203620,-0.011803,0.003080
674.001107,195.886140,-1.207293,-0.012553,0.003258
674.381082,195.546315,-1.211239,-0.013418,0.003463
674.761057,195.205691,-1.215421,-0.013824,0.003546
675.141032,194.864264,-1.219596,-0.013450,0.003428
675.521008,194.522034,-1.223535,-0.012647,0.003205
675.900983,194.178999,-1.227211,-0.012001,0.003025
676.280958,193.835158,-1.230748,-0.011801,0.002959
676.660933,193.490510,-1.234291,-0.011917,0.002973
677.040908,193.145051,-1.237884,-0.012201,0.003028
677.420884,192.798780,-1.241584,-0.012721,0.003140
677.800859,192.451697,-1.245474,-0.013439,0.003298
678.180834,192.103798,-1.249587,-0.014113,0.003443
678.560809,191.755081,-1.253862,-0.014475,0.003509
678.940785,191.405540,-1.258172,-0.014509,0.003495
679.320760,191.055175,-1.262448,-0.014398,0.003447
679.700735,190.703995,-1.266675,-0.014192,0.003377
680.080710,190.351998,-1.270812,-0.013870,0.003280
680.460685,189.999156,-1.274832,-0.013520,0.003179
680.840661,189.645433,-1.278748,-0.013362,0.003124
681.220636,189.290814,-1.282659,-0.013546,0.003149
681.600611,188.935313,-1.286667,-0.013948,0.003223
681.980586,188.578942,-1.290798,-0.014460,0.003321
682.360562,188.221711,-1.295087,-0.015131,0.003454
682.740537,187.863627,-1.299590,-0.015929,0.003613
683.120512,187.504691,-1.304323,-0.016563,0.003731
683.500487,187.144897,-1.309170,-0.016542,0.003700
683.880462,186.784239,-1.313869,-0.015790,0.003508
684.260438,186.422712,-1.318262,-0.014828,0.003273
684.640413,186.060315,-1.322389,-0.014310,0.003140
685.020388,185.697043,-1.326466,-0.014512,0.003166
685.400363,185.332891,-1.330692,-0.015122,0.003279
685.780339,184.967854,-1.335101,-0.015834,0.003412
686.160314,184.601929,-1.339714,-0.016636,0.003561
686.540289,184.235113,-1.344558,-0.017509,0.003721
686.920264,183.867400,-1.349644,-0.018182,0.003836
687.300239,183.498781,-1.354844,-0.018103,0.003791
687.680215,183.129246,-1.359860,-0.017146,0.003565
688.060190,182.758804,-1.364497,-0.015916,0.003288
688.440165,182.387468,-1.368800,-0.015327,0.003146
688.820140,182.015223,-1.373088,-0.015904,0.003245
689.200116,181.641998,-1.377695,-0.017208,0.003488
689.580091,181.267721,-1.382690,-0.018441,0.003711
689.960066,180.892406,-1.387960,-0.019100,0.003815
690.340041,180.516111,-1.393296,-0.019202,0.003807
690.720016,180.138874,-1.398595,-0.019061,0.003750
691.099992,179.760685,-1.403826,-0.018653,0.003643
691.479967,179.381525,-1.408874,-0.017849,0.003461
691.859942,179.001387,-1.413638,-0.016851,0.003246
692.239917,178.620267,-1.418116,-0.016390,0.003137
692.619893,178.238159,-1.422607,-0.017373,0.003304
692.999868,177.855060,-1.427602,-0.019675,0.003716
693.379843,177.470961,-1.433323,-0.022132,0.004146
693.759818,177.085853,-1.439623,-0.023137,0.004296
694.139793,176.699723,-1.445855,-0.021867,0.004025
694.519769,176.312565,-1.451433,-0.019346,0.003533
694.899744,175.924390,-1.456275,-0.017349,0.003147
695.279719,175.535212,-1.460755,-0.017297,0.003118
695.659694,175.144982,-1.465548,-0.019131,0.003425
696.039670,174.753606,-1.470987,-0.021489,0.003819
696.419645,174.361022,-1.477012,-0.022965,0.004047
696.799620,173.967272,-1.483204,-0.022831,0.003989
697.179595,173.572417,-1.489123,-0.021682,0.003757
697.559570,173.176478,-1.494673,-0.020562,0.003536
697.939546,172.779441,-1.499971,-0.020216,0.003450
698.319521,172.381292,-1.505311,-0.020786,0.003522
698.699496,171.982026,-1.510881,-0.021739,0.003655
699.079471,171.581637,-1.516691,-0.022547,0.003760
699.459447,171.180114,-1.522651,-0.022941,0.003795
699.839422,170.777437,-1.528633,-0.022995,0.003773
700.219397,170.373597,-1.534588,-0.022961,0.003736
700.599372,169.968608,-1.540520,-0.022971,0.003708
700.979347,169.562491,-1.546447,-0.023058,0.003692
701.359323,169.155195,-1.552390,-0.023192,0.003683
701.739298,168.746592,-1.558352,-0.023349,0.003678
702.119273,168.336585,-1.564342,-0.023563,0.003682
702.499248,167.925226,-1.570381,-0.023849,0.003696
702.879224,167.512606,-1.576482,-0.024169,0.003715
703.259199,167.098765,-1.582648,-0.024494,0.003733
703.639174,166.683681,-1.588879,-0.024815,0.003750
704.019149,166.267331,-1.595171,-0.025131,0.003766
704.399124,165.849699,-1.601524,-0.025438,0.003779
704.779100,165.430769,-1.607933,-0.025623,0.003774
705.159075,165.010541,-1.614340,-0.025531,0.003728
705.539050,164.589033,-1.620666,-0.025212,0.003651
705.919025,164.166245,-1.626878,-0.024877,0.003572
706.299001,163.742083,-1.633000,-0.024947,0.003553
706.678976,163.316419,-1.639212,-0.025801,0.003644
707.058951,162.889203,-1.645720,-0.027209,0.003810
707.438926,162.460492,-1.652584,-0.028628,0.003972
707.818901,162.030347,-1.659745,-0.029230,0.004018
708.198877,161.598784,-1.666859,-0.028398,0.003867
708.578852,161.165800,-1.673570,-0.026655,0.003597
708.958827,160.731391,-1.679795,-0.024940,0.003338
709.338802,160.295539,-1.685638,-0.024454,0.003248
709.718778,159.858230,-1.691596,-0.025993,0.003425
710.098753,159.419449,-1.698146,-0.028745,0.003756
710.478728,158.979182,-1.705387,-0.031506,0.004078
710.858703,158.537370,-1.713212,-0.033001,0.004228
711.238678,158.093881,-1.721113,-0.032408,0.004109
711.618654,157.648598,-1.728602,-0.030576,0.003839
711.998629,157.201577,-1.735584,-0.028634,0.003563
712.378604,156.752956,-1.742111,-0.027403,0.003381
712.758579,156.302808,-1.748473,-0.027402,0.003353
713.138555,155.851090,-1.754961,-0.028149,0.003416
713.518530,155.397747,-1.761634,-0.029044,0.003494
713.898505,154.942762,-1.768500,-0.030016,0.003579
714.278480,154.486135,-1.775583,-0.031113,0.003677
714.658455,154.027812,-1.782913,-0.032304,0.003782
715.038431,153.567630,-1.790498,-0.033496,0.003883
715.418406,153.105433,-1.798325,-0.034273,0.003934
715.798381,152.641268,-1.806213,-0.034132,0.003879
716.178356,152.175298,-1.813921,-0.033272,0.003744
716.558332,151.707630,-1.821364,-0.032216,0.003591
716.938307,151.238251,-1.828541,-0.031346,0.003463
717.318282,150.767125,-1.835543,-0.031024,0.003397
717.698257,150.294149,-1.842531,-0.031227,0.003389
718.078232,149.819178,-1.849580,-0.031612,0.003401
718.458208,149.342112,-1.856696,-0.032088,0.003421
718.838183,148.862951,-1.863913,-0.032862,0.003472
719.218158,148.381714,-1.871326,-0.034006,0.003560
719.598133,147.898451,-1.879003,-0.035336,0.003664
719.978109,147.413236,-1.886952,-0.036630,0.003761
720.358084,146.926104,-1.895143,-0.037427,0.003804
720.738059,146.436990,-1.903385,-0.037338,0.003756
721.118034,145.945812,-1.911477,-0.036687,0.003654
721.498009,145.452442,-1.919376,-0.035926,0.003544
721.877985,144.956719,-1.927082,-0.035322,0.003451
722.257960,144.458564,-1.934666,-0.035164,0.003404
722.637935,143.958135,-1.942251,-0.035421,0.003398
723.017910,143.455624,-1.949894,-0.035817,0.003404
723.397886,142.951050,-1.957596,-0.036214,0.003409
723.777861,142.444291,-1.965356,-0.036566,0.003410
724.157836,141.935213,-1.973155,-0.036849,0.003404
724.537811,141.423646,-1.980980,-0.037098,0.003395
724.917786,140.909424,-1.988829,-0.037346,0.003386
725.297762,140.392610,-1.996703,-0.037594,0.003376
725.677737,139.873463,-2.004601,-0.037838,0.003366
726.057712,139.352145,-2.012521,-0.038079,0.003355
726.437687,138.828456,-2.020463,-0.038321,0.003345
726.817663,138.302119,-2.028426,-0.038570,0.003335
727.197638,137.773006,-2.036413,-0.038840,0.003326
727.577613,137.241126,-2.044430,-0.039143,0.003320
727.957588,136.706528,-2.052482,-0.039468,0.003316
728.337563,136.169397,-2.060573,-0.039804,0.003313
728.717539,135.629936,-2.068702,-0.040140,0.003309
729.097514,135.087981,-2.076868,-0.040463,0.003304
729.477489,134.542992,-2.085066,-0.040769,0.003297
729.857464,133.994583,-2.093293,-0.041074,0.003290
730.237440,133.443108,-2.101550,-0.041381,0.003283
730.617415,132.889106,-2.109835,-0.041623,0.003270
730.997390,132.332634,-2.118123,-0.041692,0.003244
731.377365,131.773206,-2.126370,-0.041609,0.003207
731.757340,131.210418,-2.134559,-0.041476,0.003167
732.137316,130.644386,-2.142688,-0.041344,0.003127
732.517291,130.075380,-2.150760,-0.041282,0.003094
732.897266,129.503463,-2.158799,-0.041366,0.003072
733.277241,128.928443,-2.166839,-0.041562,0.003058
733.657217,128.350144,-2.174888,-0.041790,0.003047
734.037192,127.768524,-2.182948,-0.042020,0.003036
734.417167,127.183592,-2.191017,-0.042212,0.003022
734.797142,126.595337,-2.199082,-0.042326,0.003002
735.177117,126.003733,-2.207125,-0.042392,0.002980
735.557093,125.408746,-2.215143,-0.042455,0.002957
735.937068,124.810316,-2.223138,-0.042523,0.002936
736.317043,124.208374,-2.231109,-0.042589,0.002914
736.697018,123.602850,-2.239054,-0.042646,0.002892
737.076994,122.993672,-2.246972,-0.042703,0.002870
737.456969,122.380785,-2.254862,-0.042770,0.002850
737.836944,121.764235,-2.262727,-0.042842,0.002830
738.216919,121.144109,-2.270565,-0.042872,0.002807
738.596894,120.520336,-2.278360,-0.042814,0.002779
738.976870,119.892590,-2.286096,-0.042701,0.002749
739.356845,119.260590,-2.293768,-0.042583,0.002718
739.736820,118.624551,-2.301377,-0.042479,0.002689
740.116795,117.984905,-2.308927,-0.042448,0.002665
740.496771,117.341709,-2.316439,-0.042567,0.002650
740.876746,116.694352,-2.323943,-0.042819,0.002644
741.256721,116.042241,-2.331452,-0.043138,0.002642
741.636696,115.385490,-2.338971,-0.043495,0.002642
742.016671,114.724561,-2.346504,-0.043757,0.002637
742.396647,114.059712,-2.354009,-0.043675,0.002611
742.776622,113.390791,-2.361407,-0.043244,0.002564
743.156597,112.717597,-2.368658,-0.042688,0.002512
743.536572,112.039866,-2.375758,-0.042126,0.002460
743.916547,111.357300,-2.382709,-0.041588,0.002410
744.296523,110.669766,-2.389519,-0.041167,0.002369
744.676498,109.977470,-2.396218,-0.040916,0.002337
745.056473,109.280650,-2.402831,-0.040767,0.002312
745.436448,108.579338,-2.409363,-0.040656,0.002290
745.816424,107.873447,-2.415819,-0.040569,0.002270
746.196399,107.162821,-2.422199,-0.040446,0.002248
746.576374,106.447144,-2.428487,-0.040213,0.002220
746.956349,105.726101,-2.434663,-0.039906,0.002189
747.336324,104.999680,-2.440721,-0.039601,0.002158
747.716300,104.268068,-2.446664,-0.039325,0.002130
748.096275,103.531384,-2.452495,-0.039061,0.002102
748.476250,102.789557,-2.458214,-0.038770,0.002074
748.856225,102.042491,-2.463809,-0.038430,0.002044
749.236201,101.290106,-2.469276,-0.038070,0.002013
749.616176,100.532337,-2.474614,-0.037713,0.001983
749.996151,99.769119,-2.479822,-0.037361,0.001954
750.376126,99.000387,-2.484902,-0.037064,0.001929
750.756101,98.226079,-2.489866,-0.036914,0.001911
751.136077,97.446114,-2.494737,-0.036941,0.001903
751.516052,96.660404,-2.499531,-0.037115,0.001902
751.896027,95.868862,-2.504260,-0.037427,0.001909
752.276002,95.071400,-2.508934,-0.037832,0.001920
752.655978,94.267938,-2.513553,-0.038012,0.001920
753.035953,93.458462,-2.518050,-0.037622,0.001892
753.415928,92.643009,-2.522350,-0.036773,0.001841
753.795903,91.821594,-2.526425,-0.035693,0.001779
754.175878,90.994164,-2.530259,-0.034408,0.001708
754.555854,90.160657,-2.533835,-0.033016,0.001633
754.935829,89.321036,-2.537161,-0.031993,0.001577
755.315804,88.475284,-2.540315,-0.031680,0.001557
755.695779,87.623380,-2.543367,-0.031774,0.001557
756.075755,86.765305,-2.546326,-0.031947,0.001560
756.455730,85.901039,-2.549189,-0.032150,0.001566
756.835705,85.030602,-2.551954,-0.032337,0.001570
757.215680,84.154033,-2.554613,-0.032392,0.001569
757.595655,83.271323,-2.557144,-0.032250,0.001558
757.975631,82.382373,-2.559528,-0.031958,0.001540
758.355606,81.487109,-2.561755,-0.031508,0.001515
758.735581,80.585641,-2.563809,-0.030777,0.001477
759.115556,79.678146,-2.565668,-0.029933,0.001434
759.495532,78.764736,-2.567343,-0.029947,0.001432
759.875507,77.845459,-2.568917,-0.031484,0.001503
760.255482,76.920375,-2.570452,-0.034001,0.001621
760.635457,75.989573,-2.571946,-0.036969,0.001759
761.015432,75.053162,-2.573388,-0.040294,0.001915
761.395408,74.111296,-2.574755,-0.043666,0.002072
761.775383,73.164094,-2.576007,-0.045720,0.002167
762.155358,72.211469,-2.577059,-0.040277,0.001907
762.535333,71.253405,-2.577694,0.010862,0.000514
762.915309,70.290341,-2.577127,0.744338,0.035237
763.295284,69.322620,-2.568061,-123.442240,5.897632
763.675259,68.350273,-3.015196,-177.933545,5.550475
764.055234,67.373388,-2.609074,-167.673240,7.686261
