z,u,v,Phi,kappa_n,iters,flag,pred_type
360.8667613644773,41.27855240561043,4.822634358626317,-642.4621763260468,-0.0036334537708393,20,1,DAE_BISECT
363.52019343333376,41.35813272844905,4.854324452834447,-633.2510104137397,-0.003630881007114597,20,1,DAE_BISECT
366.1736255021902,41.41976592670133,4.836365830190961,-624.0044484216962,-0.003629013066167055,20,1,DAE_BISECT
368.8270575710467,41.34325663416963,4.88979692254705,-615.2514321168816,-0.0036319274896836444,20,1,DAE_BISECT
371.4804896399031,41.465754606287184,4.904548744766298,-605.816507214829,-0.0036346351815206234,20,1,DAE_BISECT
374.13392170875954,41.81598684021589,4.916778094725007,-595.4919519236545,-0.003618606383705385,20,1,DAE_BISECT
376.78735377761603,41.58537846571589,4.954616352321681,-587.5405042402506,-0.003623921732423583,20,1,DAE_BISECT
379.44078584647247,41.660151221222634,4.935053924174953,-578.2946847427091,-0.0036212802899241695,20,1,DAE_BISECT
382.0942179153289,41.609929143141024,4.965808603610903,-567.5792935375226,-0.0036230427481912294,20,1,DAE_BISECT
384.7476499841854,41.52865498721515,5.005394108940831,-561.1291061500835,-0.003625755315845729,20,1,DAE_BISECT
387.4010820530418,41.54940669445289,5.004883799623512,-553.0311140849707,-0.003631482164937807,20,1,DAE_BISECT
390.05451412189825,40.738389006417016,5.051653517617713,-525.6111543828795,-0.0036505605177909943,20,1,DAE_BISECT
392.70794619075474,40.463987740532524,5.073889820698099,-515.7255365996509,-0.0036612756771685945,20,1,DAE_BISECT
395.3613782596112,40.30074113235356,5.079893052765807,-506.2801928051704,-0.0036631021638983577,20,1,DAE_BISECT
398.0148103284676,40.20078083462834,5.094028416156876,-491.4393429275609,-0.0036658752958065146,20,1,DAE_BISECT
400.6682423973241,40.14086955152545,5.135437799167209,-477.9538448158739,-0.0036723094387490283,20,1,DAE_BISECT
403.3216744661805,39.7119184644462,5.172154453224935,-466.50918854831616,-0.003680020637280183,20,1,DAE_BISECT
405.97510653503696,39.79050569900638,5.184861021408774,-453.59373577454915,-0.0036781124060205864,20,1,DAE_BISECT
408.62853860389345,39.90391367818858,5.1709780355272885,-441.73608458280165,-0.0036744542350134863,20,1,DAE_BISECT
411.2819706727499,39.85893398914664,5.184397580849093,-431.50786324718564,-0.003675727910370485,20,1,DAE_BISECT
413.9354027416063,39.82097181403858,5.223966160585492,-422.1715121744172,-0.0036783203025297206,20,1,DAE_BISECT
416.5888348104628,39.95858768527345,5.244112240494115,-413.1342426790511,-0.0036729949408491704,20,1,DAE_BISECT
419.24226687931923,40.003312444041725,5.2542210965664555,-405.0822620204367,-0.0036717087832608486,20,1,DAE_BISECT
421.89569894817566,40.044140306598855,5.24892243001619,-397.5208793306777,-0.0036958502152090963,20,1,DAE_BISECT
424.5491310170321,39.49959262036136,5.245000801198962,-392.3551286162902,-0.0036859246348623165,20,1,DAE_BISECT
427.2025630858886,39.46202141637123,5.254801604689167,-385.62277222942794,-0.0036869980810515257,20,1,DAE_BISECT
429.855995154745,39.422179748547364,5.256357029757788,-379.0400904659026,-0.0036879733413669974,20,1,DAE_BISECT
432.50942722360145,39.39689928124884,5.267025078946627,-372.420451945117,-0.003688694234421247,20,1,DAE_BISECT
435.16285929245794,39.36843939657619,5.271849455525966,-365.82685868752696,-0.0036894396697162526,20,1,DAE_BISECT
437.81629136131437,39.34487346371938,5.313679471296398,-359.13192662490167,-0.0036901936959829514,20,1,DAE_BISECT
