z,u,v,X,Y,Z,Phi,kappa_n,newton_iters,optical_flag
20.85049580244342,10.173731822289403,-0.5528568034793027,-1.4959058593106442,-1.1588836407810552,-0.8401929403674292,0.0,0.0,0,False
20.851740013912714,10.174267930221328,-0.5526260510758974,-1.495372947549219,-1.1597168509133087,-0.839878715253862,0.0,0.0,0,False
20.85298422538201,10.174803828202592,-0.5523951367057693,-1.494839755656717,-1.160549710455124,-0.8395642248156566,0.0,0.0,0,False
20.854228436851304,10.175339516301802,-0.5521640605435029,-1.4943062837538812,-1.1613822192670713,-0.8392494692131873,0.0,0.0,0,False
20.8554726483206,10.175874994514084,-0.5519328227955725,-1.493772532034884,-1.1622143770950992,-0.838934448650419,0.0,0.0,0,False
20.856716859789895,10.176410263056324,-0.5517014235723652,-1.4932385004733735,-1.16304618402968,-0.8386191632005533,0.0,0.0,0,False
20.85796107125919,10.176945321924261,-0.5514698630801147,-1.492704189263338,-1.1638776398170219,-0.8383036130675068,0.0,0.0,0,False
20.859205282728485,10.177480171187785,-0.5512381414929677,-1.492169598525241,-1.1647087443183053,-0.8379877984116281,0.0,0.0,0,False
20.860449494197777,10.17801481084358,-0.5510062590170621,-1.491634728452883,-1.1655394972804811,-0.8376717194370198,0.0,0.0,0,False
20.861693705667072,10.178549241109248,-0.5507742157621449,-1.4910995790198025,-1.1663698987938496,-0.8373553762165337,0.0,0.0,0,False
20.862937917136367,10.179083461982081,-0.5505420119341115,-1.4905641504196203,-1.1671999486056175,-0.8370387689542222,0.0,0.0,0,False
20.864182128605663,10.179617473533238,-0.5503096477066679,-1.490028442772516,-1.1680296465775746,-0.8367218978104067,0.0,0.0,0,False
20.865426340074958,10.180151275760942,-0.550077123285612,-1.4894924562719292,-1.1688589924576591,-0.8364047629893246,0.0,0.0,0,False
20.866670551544253,10.180684868883507,-0.549844438780047,-1.4889561908912796,-1.1696879863360117,-0.836087364563475,0.0,0.0,0,False
20.867914763013548,10.181218252899757,-0.5496115943955265,-1.4884196468238275,-1.1705166279608263,-0.8357697027370441,0.0,0.0,0,False
20.869158974482843,10.181751427882107,-0.5493785903053133,-1.4878828241894717,-1.1713449171944958,-0.8354517776703241,0.0,0.0,0,False
20.87040318595214,10.182284393830304,-0.5491454267148624,-1.4873457231812892,-1.1721728537859424,-0.8351335895676866,0.0,0.0,0,False
20.871647397421434,10.182817150963363,-0.5489121037326289,-1.4868083437725876,-1.1730004378251444,-0.8348151385012728,0.0,0.0,0,False
20.87289160889073,10.183349699281624,-0.5486786215638215,-1.4862706861562653,-1.1738276690612794,-0.8344964246754011,0.0,0.0,0,False
20.87413582036002,10.18388203885874,-0.5484449803812576,-1.4857327504519457,-1.1746545473573344,-0.834177448250334,0.0,0.0,0,False
20.875380031829316,10.184414169695971,-0.5482111803900432,-1.4851945368523467,-1.1754810724632117,-0.8338582094305713,0.0,0.0,0,False
20.87662424329861,10.18494609201302,-0.5479772216979855,-1.4846560453306583,-1.1763072444687308,-0.8335387082878981,0.0,0.0,0,False
20.877868454767906,10.185477805811727,-0.5477431045099451,-1.4841172760794237,-1.1771330631240398,-0.8332189450267631,0.0,0.0,0,False
20.8791126662372,10.186009311166975,-0.5475088289982882,-1.4835782292179878,-1.177958528292726,-0.8328989198073935,0.0,0.0,0,False
20.880356877706497,10.18654060808152,-0.5472743953677679,-1.4830389049387092,-1.178783639725669,-0.8325786328344127,0.0,0.0,0,False
20.881601089175792,10.187071696775728,-0.5470398037255474,-1.4824993032146783,-1.1796083975125036,-0.8322580841792583,0.0,0.0,0,False
20.882845300645087,10.187602577252935,-0.5468050542761311,-1.4819594242380763,-1.1804328014043577,-0.8319372740464994,0.0,0.0,0,False
20.884089512114382,10.188133249589233,-0.5465701471914327,-1.4814192681279752,-1.1812568512654094,-0.8316162025963282,0.0,0.0,0,False
20.885333723583678,10.188663713788872,-0.546335082675845,-1.4808788350763653,-1.1820805468475246,-0.8312948700334849,0.0,0.0,0,False
20.88657793505297,10.189193970072854,-0.5460998608358907,-1.4803381250562533,-1.182903888240131,-0.8309732764290649,0.0,0.0,0,False
