z,s,u,v,X,Y,Z,Phi,kappa_n,newton_iters,bisected,ratio
23.58488303827382,20.69196751767219,11.067284082367983,0.1286045959032115,0.1705360003779659,-1.9783859969674398,0.20520061973008127,-4.568012634820207e-13,-0.42673039461548834,1,0,0.9996831340581616
23.597328886842828,20.702202825500173,11.070978007264648,0.13190033921614489,0.17922703489191033,-1.9769938458887308,0.21042913818290146,-4.748701432077951e-13,-0.42657827633211653,1,0,0.9996713208657587
23.609774735411836,20.71243993653412,11.07467720923763,0.13519112153260374,0.18791865052260545,-1.9755542340439187,0.2156475058066472,-4.92675344965221e-13,-0.4264252612416486,1,0,0.9996594825666416
23.622220583980848,20.72267882911301,11.078381785416624,0.13847684925919646,0.19661067826309594,-1.9740672237209278,0.22085552820812643,-5.10924635932497e-13,-0.4262713924563417,1,0,0.9996476202389133
23.634666432549857,20.7329194808073,11.082091832587297,0.14175742834186816,0.20530294881000696,-1.9725328790106778,0.22605301105849218,-5.273281811213337e-13,-0.4261167135760208,1,0,0.9996357349452858
23.64711228111887,20.743161868421264,11.085807447183852,0.14503276426751194,0.2139952925716076,-1.9709512658128048,0.23123976011067066,-5.470485175962381e-13,-0.4259612686784567,1,0,0.9996238277938453
23.659558129687877,20.7534059679954,11.0895287252813,0.14830276206577944,0.22268753967582897,-1.9693224518410275,0.23641558121701342,-5.651312751098203e-13,-0.4258051023096638,1,0,0.9996118999328587
23.672003978256885,20.763651754808368,11.09325576258728,0.15156732631082923,0.23137951997792475,-1.9676465066282671,0.2415802803467531,-5.817846204791977e-13,-0.42564825947410073,1,0,0.9995999524879203
23.684449826825897,20.773899203379763,11.09698865443382,0.15482636112361103,0.24007106306866324,-1.9659235015312724,0.24673366360420335,-6.014633235906786e-13,-0.42549078562482734,1,0,0.9995879866317855
23.696895675394906,20.784148287472732,11.100727495768759,0.15807977017421476,0.24876199828239637,-1.9641535097349276,0.2518755372469502,-6.19754247921378e-13,-0.4253327266535828,1,0,0.9995760035550788
23.709341523963918,20.7943989800967,11.104472381146882,0.16132745668437964,0.25745215470516775,-1.9623366062562033,0.2570057077041797,-6.372957717104555e-13,-0.4251741288808039,1,0,0.999564004458389
23.721787372532926,20.804651253510414,11.108223404720889,0.16456932343023953,0.26614136118305387,-1.9604728679477037,0.2621239815952547,-6.553091402849986e-13,-0.4250150390455964,1,0,0.9995519905708316
23.73423322110194,20.814905079225017,11.111980660232065,0.167805272745183,0.2748294463305531,-1.9585623735008622,0.2672301657483426,-6.724343304398417e-13,-0.4248555042956442,1,0,0.9995399631356036
23.746679069670947,20.82516042800733,11.115744241000744,0.17103520652286355,0.28351623853910574,-1.9566052034487615,0.2723240672191436,-6.901146321069973e-13,-0.4246955721770885,1,0,0.99952792342536
23.759124918239955,20.835417269883365,11.11951423991655,0.17425902622039316,0.29220156598582464,-1.954601440168557,0.2774054933097646,-7.095990461891688e-13,-0.4245352906243758,1,0,0.9995158727934086
